key,allPercentageChange,opioidPercentageChange,heroinPercentageChange,stimulantPercentageChange,allIsSignificant,opioidIsSignificant,heroinIsSignificant,stimulantIsSignificant,allSignificance,opioidSignificance,heroinSignificance,stimulantSignificance,jurisdiction,geo,startYear,startMonth,endYear,endMonth,gender,ageRange
US|2018|1|all|all:US|2018|2|all|all,2.96,3.91,3.74,13.94,TRUE,TRUE,FALSE,TRUE,Significant Increase,Significant Increase,No Significant Change,Significant Increase,US,US-US,2018,1,2018,2,all,all
US|2018|2|all|all:US|2018|3|all|all,8.21,9.47,7.49,13.76,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2018,2,2018,3,all,all
US|2018|3|all|all:US|2018|4|all|all,1.21,0.41,-2.23,0.87,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,3,2018,4,all,all
US|2018|4|all|all:US|2018|5|all|all,3.73,7.16,11.31,3.46,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,4,2018,5,all,all
US|2018|5|all|all:US|2018|6|all|all,2.85,6.68,5.42,5.07,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,5,2018,6,all,all
US|2018|6|all|all:US|2018|7|all|all,0.78,-2.52,-3.39,1.14,FALSE,TRUE,TRUE,FALSE,No Significant Change,Significant Decrease,Significant Decrease,No Significant Change,US,US-US,2018,6,2018,7,all,all
US|2018|7|all|all:US|2018|8|all|all,2.21,3.92,5.08,4.49,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,7,2018,8,all,all
US|2018|8|all|all:US|2018|9|all|all,-4.4,-7.39,-9.26,-10.35,TRUE,TRUE,TRUE,TRUE,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2018,8,2018,9,all,all
US|2018|9|all|all:US|2018|10|all|all,-2.48,-1.35,-4.36,-8.45,TRUE,FALSE,TRUE,TRUE,Significant Decrease,No Significant Change,Significant Decrease,Significant Decrease,US,US-US,2018,9,2018,10,all,all
US|2018|10|all|all:US|2018|11|all|all,-0.69,-1.68,-5.52,3.39,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,US,US-US,2018,10,2018,11,all,all
US|2018|11|all|all:US|2018|12|all|all,-7.45,-6.12,-6.47,-2.53,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,US,US-US,2018,11,2018,12,all,all
US|2018|1|F|all:US|2018|2|F|all,2,4.8,8.54,13.4,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2018,1,2018,2,F,all
US|2018|1|M|all:US|2018|2|M|all,3.79,3.32,1.6,13.87,TRUE,TRUE,FALSE,TRUE,Significant Increase,Significant Increase,No Significant Change,Significant Increase,US,US-US,2018,1,2018,2,M,all
US|2018|1|Missing|all:US|2018|2|Missing|all,-7.53,-22.36,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,1,2018,2,Missing,all
US|2018|2|F|all:US|2018|3|F|all,7.19,8.39,9.32,15.26,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2018,2,2018,3,F,all
US|2018|2|M|all:US|2018|3|M|all,9.14,9.91,6.23,12.58,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2018,2,2018,3,M,all
US|2018|2|Missing|all:US|2018|3|Missing|all,-2.31,35.54,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,2,2018,3,Missing,all
US|2018|3|F|all:US|2018|4|F|all,2.3,-0.27,-6.33,2.71,TRUE,FALSE,TRUE,FALSE,Significant Increase,No Significant Change,Significant Decrease,No Significant Change,US,US-US,2018,3,2018,4,F,all
US|2018|3|M|all:US|2018|4|M|all,0.3,0.99,-0.06,0.24,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,3,2018,4,M,all
US|2018|3|Missing|all:US|2018|4|Missing|all,8.61,2.61,6.33,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,3,2018,4,Missing,all
US|2018|4|F|all:US|2018|5|F|all,2.2,4.7,9.74,2.22,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,4,2018,5,F,all
US|2018|4|M|all:US|2018|5|M|all,4.72,7.9,11.09,3.45,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,4,2018,5,M,all
US|2018|4|Missing|all:US|2018|5|Missing|all,-6.09,-10.78,-5.03,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,4,2018,5,Missing,all
US|2018|5|F|all:US|2018|6|F|all,3.02,9.47,9.51,3.5,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,5,2018,6,F,all
US|2018|5|M|all:US|2018|6|M|all,2.67,5.03,3.67,5.98,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,US,US-US,2018,5,2018,6,M,all
US|2018|5|Missing|all:US|2018|6|Missing|all,-0.95,3.4,-24.77,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,5,2018,6,Missing,all
US|2018|6|F|all:US|2018|7|F|all,-0.11,-2.67,-4.71,3.9,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,6,2018,7,F,all
US|2018|6|M|all:US|2018|7|M|all,1.49,-2.61,-2.9,-0.47,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,6,2018,7,M,all
US|2018|6|Missing|all:US|2018|7|Missing|all,8.31,27.07,20.8,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,6,2018,7,Missing,all
US|2018|7|F|all:US|2018|8|F|all,2.47,3.16,5.34,0.38,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,7,2018,8,F,all
US|2018|7|M|all:US|2018|8|M|all,1.97,4.5,4.98,6.55,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,7,2018,8,M,all
US|2018|7|Missing|all:US|2018|8|Missing|all,-0.39,-22.26,-10.84,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,7,2018,8,Missing,all
US|2018|8|F|all:US|2018|9|F|all,-3.68,-8.9,-11.66,-9.7,TRUE,TRUE,TRUE,TRUE,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2018,8,2018,9,F,all
US|2018|8|M|all:US|2018|9|M|all,-4.99,-6.44,-8.18,-10.46,TRUE,TRUE,TRUE,TRUE,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2018,8,2018,9,M,all
US|2018|8|Missing|all:US|2018|9|Missing|all,-0.13,-7.63,17.16,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,8,2018,9,Missing,all
US|2018|9|F|all:US|2018|10|F|all,-2.52,0.03,-1.53,-14.13,TRUE,FALSE,FALSE,TRUE,Significant Decrease,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2018,9,2018,10,F,all
US|2018|9|M|all:US|2018|10|M|all,-2.43,-2.09,-5.42,-5.85,TRUE,FALSE,TRUE,FALSE,Significant Decrease,No Significant Change,Significant Decrease,No Significant Change,US,US-US,2018,9,2018,10,M,all
US|2018|9|Missing|all:US|2018|10|Missing|all,12.37,35.86,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,9,2018,10,Missing,all
US|2018|10|F|all:US|2018|11|F|all,-0.31,-0.98,-7.65,14.61,FALSE,FALSE,TRUE,TRUE,No Significant Change,No Significant Change,Significant Decrease,Significant Increase,US,US-US,2018,10,2018,11,F,all
US|2018|10|M|all:US|2018|11|M|all,-0.89,-1.83,-4.33,-1.26,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,10,2018,11,M,all
US|2018|10|Missing|all:US|2018|11|Missing|all,23.72,26.58,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,10,2018,11,Missing,all
US|2018|11|F|all:US|2018|12|F|all,-7.65,-6.4,-5.02,-10,TRUE,TRUE,FALSE,TRUE,Significant Decrease,Significant Decrease,No Significant Change,Significant Decrease,US,US-US,2018,11,2018,12,F,all
US|2018|11|M|all:US|2018|12|M|all,-7.35,-6.15,-7.28,1.66,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,US,US-US,2018,11,2018,12,M,all
US|2018|11|Missing|all:US|2018|12|Missing|all,-7.03,10.04,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,11,2018,12,Missing,all
US|2018|1|all|0-14:US|2018|2|all|0-14,-5.58,-8.76,suppressed,-3.01,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,1,2018,2,all,0-14
US|2018|1|all|15-24:US|2018|2|all|15-24,-0.13,-2.87,-1.35,5.58,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,1,2018,2,all,15-24
US|2018|1|all|25-34:US|2018|2|all|25-34,6.14,7.89,3.15,21.85,TRUE,TRUE,FALSE,TRUE,Significant Increase,Significant Increase,No Significant Change,Significant Increase,US,US-US,2018,1,2018,2,all,25-34
US|2018|1|all|35-54:US|2018|2|all|35-54,7.05,10.61,11.14,20.56,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2018,1,2018,2,all,35-54
US|2018|1|all|55+:US|2018|2|all|55+,2.89,-0.88,0.88,1.64,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,1,2018,2,all,55
US|2018|1|all|Missing:US|2018|2|all|Missing,45.07,101.44,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,1,2018,2,all,Missing
US|2018|2|all|0-14:US|2018|3|all|0-14,22.55,9.78,suppressed,38.21,TRUE,FALSE,FALSE,TRUE,Significant Increase,No Significant Change,Data Not Available/Not Reported,Significant Increase,US,US-US,2018,2,2018,3,all,0-14
US|2018|2|all|15-24:US|2018|3|all|15-24,7.2,14.05,15.67,15.75,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,2,2018,3,all,15-24
US|2018|2|all|25-34:US|2018|3|all|25-34,4.54,4.9,2.79,6.53,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,US,US-US,2018,2,2018,3,all,25-34
US|2018|2|all|35-54:US|2018|3|all|35-54,5.49,4.75,3.24,13.11,TRUE,TRUE,FALSE,TRUE,Significant Increase,Significant Increase,No Significant Change,Significant Increase,US,US-US,2018,2,2018,3,all,35-54
US|2018|2|all|55+:US|2018|3|all|55+,5.12,6.88,4.62,5.41,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,No Significant Change,US,US-US,2018,2,2018,3,all,55
US|2018|2|all|Missing:US|2018|3|all|Missing,-14.16,-32.51,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,2,2018,3,all,Missing
US|2018|3|all|0-14:US|2018|4|all|0-14,7.94,45.81,suppressed,-3.09,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,3,2018,4,all,0-14
US|2018|3|all|15-24:US|2018|4|all|15-24,1.91,-3.52,-6.28,4.93,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,3,2018,4,all,15-24
US|2018|3|all|25-34:US|2018|4|all|25-34,-1.15,-1.97,-3.72,-2.66,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,3,2018,4,all,25-34
US|2018|3|all|35-54:US|2018|4|all|35-54,-0.68,-0.49,-4.4,-4.66,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,3,2018,4,all,35-54
US|2018|3|all|55+:US|2018|4|all|55+,0.3,1.39,2.99,14.81,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,3,2018,4,all,55
US|2018|3|all|Missing:US|2018|4|all|Missing,33.4,21.45,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,3,2018,4,all,Missing
US|2018|4|all|0-14:US|2018|5|all|0-14,-0.44,-11.87,suppressed,-2.38,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,4,2018,5,all,0-14
US|2018|4|all|15-24:US|2018|5|all|15-24,-0.88,8.16,11.59,-8.65,FALSE,TRUE,TRUE,FALSE,No Significant Change,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,4,2018,5,all,15-24
US|2018|4|all|25-34:US|2018|5|all|25-34,5.49,8.97,11.6,7.47,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,4,2018,5,all,25-34
US|2018|4|all|35-54:US|2018|5|all|35-54,5.04,3.3,5.92,7.58,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,4,2018,5,all,35-54
US|2018|4|all|55+:US|2018|5|all|55+,5.47,10.14,28.06,-1.65,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,4,2018,5,all,55
US|2018|4|all|Missing:US|2018|5|all|Missing,7.83,50.85,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,4,2018,5,all,Missing
US|2018|5|all|0-14:US|2018|6|all|0-14,-0.39,6.43,suppressed,10.69,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,5,2018,6,all,0-14
US|2018|5|all|15-24:US|2018|6|all|15-24,-4.4,4.39,-0.01,1.68,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,5,2018,6,all,15-24
US|2018|5|all|25-34:US|2018|6|all|25-34,1.82,2.05,0.07,-5.08,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,5,2018,6,all,25-34
US|2018|5|all|35-54:US|2018|6|all|35-54,4.28,9.04,8.81,6.4,TRUE,TRUE,TRUE,FALSE,Significant Increase,Significant Increase,Significant Increase,No Significant Change,US,US-US,2018,5,2018,6,all,35-54
US|2018|5|all|55+:US|2018|6|all|55+,2.31,-1.11,1.61,9.45,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,5,2018,6,all,55
US|2018|5|all|Missing:US|2018|6|all|Missing,-51.14,-50.54,-49.57,suppressed,TRUE,TRUE,TRUE,FALSE,Significant Decrease,Significant Decrease,Significant Decrease,Data Not Available/Not Reported,US,US-US,2018,5,2018,6,all,Missing
US|2018|6|all|0-14:US|2018|7|all|0-14,12.64,16.21,suppressed,4.09,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,6,2018,7,all,0-14
US|2018|6|all|15-24:US|2018|7|all|15-24,-0.84,-6.07,-6.13,3.95,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,6,2018,7,all,15-24
US|2018|6|all|25-34:US|2018|7|all|25-34,0.07,-2.12,-3.92,5.35,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,6,2018,7,all,25-34
US|2018|6|all|35-54:US|2018|7|all|35-54,-1.14,-4.79,-5.67,-6.62,FALSE,TRUE,TRUE,FALSE,No Significant Change,Significant Decrease,Significant Decrease,No Significant Change,US,US-US,2018,6,2018,7,all,35-54
US|2018|6|all|55+:US|2018|7|all|55+,-0.22,-1.61,-2.96,4.08,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,6,2018,7,all,55
US|2018|6|all|Missing:US|2018|7|all|Missing,3.3,-10.66,12.54,15.54,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,6,2018,7,all,Missing
US|2018|7|all|0-14:US|2018|8|all|0-14,-2.16,-4.26,suppressed,-19.15,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,7,2018,8,all,0-14
US|2018|7|all|15-24:US|2018|8|all|15-24,4.14,-1.09,-6.23,-0.83,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,7,2018,8,all,15-24
US|2018|7|all|25-34:US|2018|8|all|25-34,1.29,4.26,5.3,1.5,FALSE,TRUE,FALSE,FALSE,No Significant Change,Significant Increase,No Significant Change,No Significant Change,US,US-US,2018,7,2018,8,all,25-34
US|2018|7|all|35-54:US|2018|8|all|35-54,2.62,6.39,8.04,10.65,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2018,7,2018,8,all,35-54
US|2018|7|all|55+:US|2018|8|all|55+,4.76,6.38,12.97,14.47,TRUE,TRUE,TRUE,TRUE,Significant Increase,Significant Increase,Significant Increase,Significant Increase,US,US-US,2018,7,2018,8,all,55
US|2018|7|all|Missing:US|2018|8|all|Missing,69.2,33.38,33.74,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,7,2018,8,all,Missing
US|2018|8|all|0-14:US|2018|9|all|0-14,-12.46,-8,suppressed,-4.48,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,8,2018,9,all,0-14
US|2018|8|all|15-24:US|2018|9|all|15-24,1.45,-2.33,-0.44,-0.18,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,8,2018,9,all,15-24
US|2018|8|all|25-34:US|2018|9|all|25-34,-3.93,-7.97,-10.82,-10.18,TRUE,TRUE,TRUE,TRUE,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2018,8,2018,9,all,25-34
US|2018|8|all|35-54:US|2018|9|all|35-54,-3.55,-5.47,-6.97,-8.97,TRUE,TRUE,TRUE,TRUE,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,US,US-US,2018,8,2018,9,all,35-54
US|2018|8|all|55+:US|2018|9|all|55+,-4.41,-3.32,-5.23,-14.77,TRUE,FALSE,FALSE,TRUE,Significant Decrease,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2018,8,2018,9,all,55
US|2018|8|all|Missing:US|2018|9|all|Missing,-22.57,-25.46,-8.69,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,US,US-US,2018,8,2018,9,all,Missing
US|2018|9|all|0-14:US|2018|10|all|0-14,1.89,5.92,suppressed,-0.06,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,9,2018,10,all,0-14
US|2018|9|all|15-24:US|2018|10|all|15-24,-0.74,-6.54,-12.29,-9.86,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,US,US-US,2018,9,2018,10,all,15-24
US|2018|9|all|25-34:US|2018|10|all|25-34,-4.59,-0.8,-0.94,-12.74,TRUE,FALSE,FALSE,TRUE,Significant Decrease,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2018,9,2018,10,all,25-34
US|2018|9|all|35-54:US|2018|10|all|35-54,-0.52,1.73,-0.6,-7.5,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,9,2018,10,all,35-54
US|2018|9|all|55+:US|2018|10|all|55+,-2.13,-0.6,-7,3.05,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,9,2018,10,all,55
US|2018|9|all|Missing:US|2018|10|all|Missing,40.49,61.56,suppressed,suppressed,TRUE,TRUE,FALSE,FALSE,Significant Increase,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,9,2018,10,all,Missing
US|2018|10|all|0-14:US|2018|11|all|0-14,4.76,-14.37,suppressed,35.79,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,10,2018,11,all,0-14
US|2018|10|all|15-24:US|2018|11|all|15-24,2.06,0.16,0,12.04,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,10,2018,11,all,15-24
US|2018|10|all|25-34:US|2018|11|all|25-34,-0.34,-1.19,-1.9,13.44,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Increase,US,US-US,2018,10,2018,11,all,25-34
US|2018|10|all|35-54:US|2018|11|all|35-54,-1.99,-0.64,-6.95,3.06,FALSE,FALSE,TRUE,FALSE,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,US,US-US,2018,10,2018,11,all,35-54
US|2018|10|all|55+:US|2018|11|all|55+,0.24,0,-7.07,-18.42,FALSE,FALSE,FALSE,TRUE,No Significant Change,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2018,10,2018,11,all,55
US|2018|10|all|Missing:US|2018|11|all|Missing,51.72,-0.41,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,10,2018,11,all,Missing
US|2018|11|all|0-14:US|2018|12|all|0-14,-18.36,-17.13,suppressed,-25.41,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,No Significant Change,US,US-US,2018,11,2018,12,all,0-14
US|2018|11|all|15-24:US|2018|12|all|15-24,-9.85,-6.62,-3.96,-15.66,TRUE,FALSE,FALSE,TRUE,Significant Decrease,No Significant Change,No Significant Change,Significant Decrease,US,US-US,2018,11,2018,12,all,15-24
US|2018|11|all|25-34:US|2018|12|all|25-34,-3.25,-3.15,-4.52,-2.68,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,US,US-US,2018,11,2018,12,all,25-34
US|2018|11|all|35-54:US|2018|12|all|35-54,-4.71,-5.37,-1.5,-0.31,TRUE,TRUE,FALSE,FALSE,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,US,US-US,2018,11,2018,12,all,35-54
US|2018|11|all|55+:US|2018|12|all|55+,-4.44,-4.88,-14.7,25.72,TRUE,FALSE,TRUE,TRUE,Significant Decrease,No Significant Change,Significant Decrease,Significant Increase,US,US-US,2018,11,2018,12,all,55
US|2018|11|all|Missing:US|2018|12|all|Missing,-22.72,20.01,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,US,US-US,2018,11,2018,12,all,Missing
AK|2018|1|all|all:AK|2018|2|all|all,-1.4,1.98,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,1,2018,2,all,all
AK|2018|2|all|all:AK|2018|3|all|all,17.35,30.42,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,2,2018,3,all,all
AK|2018|3|all|all:AK|2018|4|all|all,12.22,12.9,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,3,2018,4,all,all
AK|2018|4|all|all:AK|2018|5|all|all,-15.43,6.38,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,4,2018,5,all,all
AK|2018|5|all|all:AK|2018|6|all|all,-10.53,-18.55,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,5,2018,6,all,all
AK|2018|6|all|all:AK|2018|7|all|all,16.1,12.31,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,6,2018,7,all,all
AK|2018|7|all|all:AK|2018|8|all|all,18.45,13.96,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,7,2018,8,all,all
AK|2018|8|all|all:AK|2018|9|all|all,-26.46,-6.6,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,8,2018,9,all,all
AK|2018|9|all|all:AK|2018|10|all|all,28.41,31.16,suppressed,suppressed,TRUE,FALSE,FALSE,FALSE,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,AK,US-AK,2018,9,2018,10,all,all
